id_municipio,nome,sigla_uf,id_uf,regiao,ano,indicador_lag1,indicador_lag2,tendencia_historica,gap_historico_vs_meta_municipio,gap_historico_vs_meta_nacional,meta_municipio,meta_nacional,quantidade_matriculas,PIB_per_capita,IDHM,indicador_alfabetizacao,meta_atingida,target_meta_atingida
2400362,MUNICIPIO_RN_362,RN,24,Nordeste,2022,62.55,,,-3.56,6.55,66.11,56.0,755,79593.87,0.785,61.92,True,1
2400362,MUNICIPIO_RN_362,RN,24,Nordeste,2023,61.92,62.55,-0.63,-4.79,1.92,66.71,60.0,755,79593.87,0.785,68.25,True,1
2400362,MUNICIPIO_RN_362,RN,24,Nordeste,2024,68.25,61.92,6.33,-2.76,3.25,71.01,65.0,755,79593.87,0.785,72.23,True,1
2400389,MUNICIPIO_RN_389,RN,24,Nordeste,2022,70.74,,,2.87,14.74,67.87,56.0,1099,46090.72,0.823,76.06,True,1
2400389,MUNICIPIO_RN_389,RN,24,Nordeste,2023,76.06,70.74,5.32,5.52,16.06,70.54,60.0,1099,46090.72,0.823,77.39,True,1
2400389,MUNICIPIO_RN_389,RN,24,Nordeste,2024,77.39,76.06,1.33,2.81,12.39,74.58,65.0,1099,46090.72,0.823,79.91,True,1
2400416,MUNICIPIO_RN_416,RN,24,Nordeste,2022,44.91,,,-7.2,-11.09,52.11,56.0,614,66407.33,0.747,39.72,False,0
2400416,MUNICIPIO_RN_416,RN,24,Nordeste,2023,39.72,44.91,-5.19,-13.14,-20.28,52.86,60.0,614,66407.33,0.747,39.56,False,0
2400416,MUNICIPIO_RN_416,RN,24,Nordeste,2024,39.56,39.72,-0.16,-17.39,-25.44,56.95,65.0,614,66407.33,0.747,43.15,False,0
2400443,MUNICIPIO_RN_443,RN,24,Nordeste,2022,57.34,,,-0.45,1.34,57.79,56.0,4541,91037.59,0.84,59.18,True,1
2400443,MUNICIPIO_RN_443,RN,24,Nordeste,2023,59.18,57.34,1.84,1.21,-0.82,57.97,60.0,4541,91037.59,0.84,60.76,True,1
2400443,MUNICIPIO_RN_443,RN,24,Nordeste,2024,60.76,59.18,1.58,0.59,-4.24,60.17,65.0,4541,91037.59,0.84,61.35,True,1
2400470,MUNICIPIO_RN_470,RN,24,Nordeste,2022,70.82,,,3.7,14.82,67.12,56.0,925,80434.92,0.801,74.52,True,1
2400470,MUNICIPIO_RN_470,RN,24,Nordeste,2023,74.52,70.82,3.7,3.39,14.52,71.13,60.0,925,80434.92,0.801,76.25,True,1
2400470,MUNICIPIO_RN_470,RN,24,Nordeste,2024,76.25,74.52,1.73,2.88,11.25,73.37,65.0,925,80434.92,0.801,76.22,True,1
2400497,MUNICIPIO_RN_497,RN,24,Nordeste,2022,68.92,,,2.0,12.92,66.92,56.0,753,86971.71,0.818,72.08,True,1
2400497,MUNICIPIO_RN_497,RN,24,Nordeste,2023,72.08,68.92,3.16,4.08,12.08,68.0,60.0,753,86971.71,0.818,73.19,True,1
2400497,MUNICIPIO_RN_497,RN,24,Nordeste,2024,73.19,72.08,1.11,2.89,8.19,70.3,65.0,753,86971.71,0.818,72.14,True,1
2400524,MUNICIPIO_RN_524,RN,24,Nordeste,2022,52.6,,,4.65,-3.4,47.95,56.0,1735,88627.57,0.716,48.87,False,0
2400524,MUNICIPIO_RN_524,RN,24,Nordeste,2023,48.87,52.6,-3.73,-0.9,-11.13,49.77,60.0,1735,88627.57,0.716,51.6,True,1
2400524,MUNICIPIO_RN_524,RN,24,Nordeste,2024,51.6,48.87,2.73,-1.14,-13.4,52.74,65.0,1735,88627.57,0.716,52.27,True,1
2400551,MUNICIPIO_RN_551,RN,24,Nordeste,2022,50.91,,,-3.63,-5.09,54.54,56.0,689,30885.31,0.737,53.04,True,1
2400551,MUNICIPIO_RN_551,RN,24,Nordeste,2023,53.04,50.91,2.13,-3.07,-6.96,56.11,60.0,689,30885.31,0.737,58.35,True,1
2400551,MUNICIPIO_RN_551,RN,24,Nordeste,2024,58.35,53.04,5.31,1.75,-6.65,56.6,65.0,689,30885.31,0.737,56.91,True,1
2400578,MUNICIPIO_RN_578,RN,24,Nordeste,2022,76.78,,,3.57,20.78,73.21,56.0,385,25655.61,0.842,79.62,True,1
2400578,MUNICIPIO_RN_578,RN,24,Nordeste,2023,79.62,76.78,2.84,3.36,19.62,76.26,60.0,385,25655.61,0.842,80.65,True,1
2400578,MUNICIPIO_RN_578,RN,24,Nordeste,2024,80.65,79.62,1.03,0.96,15.65,79.69,65.0,385,25655.61,0.842,79.4,True,1
2400605,MUNICIPIO_RN_605,RN,24,Nordeste,2022,49.58,,,1.52,-6.42,48.06,56.0,782,68899.71,0.692,52.67,True,1
2400605,MUNICIPIO_RN_605,RN,24,Nordeste,2023,52.67,49.58,3.09,2.92,-7.33,49.75,60.0,782,68899.71,0.692,50.02,True,1
2400605,MUNICIPIO_RN_605,RN,24,Nordeste,2024,50.02,52.67,-2.65,-4.2,-14.98,54.22,65.0,782,68899.71,0.692,54.22,True,1
2400632,MUNICIPIO_RN_632,RN,24,Nordeste,2022,63.19,,,3.58,7.19,59.61,56.0,9327,19942.28,0.752,62.04,True,1
2400632,MUNICIPIO_RN_632,RN,24,Nordeste,2023,62.04,63.19,-1.15,2.54,2.04,59.5,60.0,9327,19942.28,0.752,65.38,True,1
2400632,MUNICIPIO_RN_632,RN,24,Nordeste,2024,65.38,62.04,3.34,0.25,0.38,65.13,65.0,9327,19942.28,0.752,68.41,True,1
2400659,MUNICIPIO_RN_659,RN,24,Nordeste,2022,76.55,,,2.52,20.55,74.03,56.0,393,29898.1,0.855,78.21,True,1
2400659,MUNICIPIO_RN_659,RN,24,Nordeste,2023,78.21,76.55,1.66,1.96,18.21,76.25,60.0,393,29898.1,0.855,78.04,True,1
2400659,MUNICIPIO_RN_659,RN,24,Nordeste,2024,78.04,78.21,-0.17,-1.27,13.04,79.31,65.0,393,29898.1,0.855,79.64,True,1
2400686,MUNICIPIO_RN_686,RN,24,Nordeste,2022,56.07,,,0.27,0.07,55.8,56.0,442,35251.13,0.756,51.73,True,1
2400686,MUNICIPIO_RN_686,RN,24,Nordeste,2023,51.73,56.07,-4.34,-5.61,-8.27,57.34,60.0,442,35251.13,0.756,50.44,True,1
2400686,MUNICIPIO_RN_686,RN,24,Nordeste,2024,50.44,51.73,-1.29,-10.16,-14.56,60.6,65.0,442,35251.13,0.756,55.67,True,1
2400713,MUNICIPIO_RN_713,RN,24,Nordeste,2022,75.3,,,1.55,19.3,73.75,56.0,1034,13537.54,0.854,65.73,True,1
2400713,MUNICIPIO_RN_713,RN,24,Nordeste,2023,65.73,75.3,-9.57,-13.27,5.73,79.0,60.0,1034,13537.54,0.854,71.75,True,1
2400713,MUNICIPIO_RN_713,RN,24,Nordeste,2024,71.75,65.73,6.02,-7.99,6.75,79.74,65.0,1034,13537.54,0.854,70.01,True,1
2400740,MUNICIPIO_RN_740,RN,24,Nordeste,2022,66.81,,,-8.4,10.81,75.21,56.0,325,58333.24,0.82,66.66,True,1
2400740,MUNICIPIO_RN_740,RN,24,Nordeste,2023,66.66,66.81,-0.15,-8.32,6.66,74.98,60.0,325,58333.24,0.82,64.14,True,1
2400740,MUNICIPIO_RN_740,RN,24,Nordeste,2024,64.14,66.66,-2.52,-12.64,-0.86,76.78,65.0,325,58333.24,0.82,64.18,True,1
2400767,MUNICIPIO_RN_767,RN,24,Nordeste,2022,80.03,,,1.78,24.03,78.25,56.0,4210,84019.55,0.855,86.12,True,1
2400767,MUNICIPIO_RN_767,RN,24,Nordeste,2023,86.12,80.03,6.09,5.4,26.12,80.72,60.0,4210,84019.55,0.855,77.89,True,1
2400767,MUNICIPIO_RN_767,RN,24,Nordeste,2024,77.89,86.12,-8.23,-2.31,12.89,80.2,65.0,4210,84019.55,0.855,80.28,True,1
2400794,MUNICIPIO_RN_794,RN,24,Nordeste,2022,53.62,,,2.26,-2.38,51.36,56.0,694,64622.06,0.781,59.33,True,1
2400794,MUNICIPIO_RN_794,RN,24,Nordeste,2023,59.33,53.62,5.71,5.9,-0.67,53.43,60.0,694,64622.06,0.781,60.6,True,1
2400794,MUNICIPIO_RN_794,RN,24,Nordeste,2024,60.6,59.33,1.27,5.31,-4.4,55.29,65.0,694,64622.06,0.781,66.71,True,1
2400821,MUNICIPIO_RN_821,RN,24,Nordeste,2022,65.54,,,-0.99,9.54,66.53,56.0,698,80580.34,0.849,70.85,True,1
2400821,MUNICIPIO_RN_821,RN,24,Nordeste,2023,70.85,65.54,5.31,1.38,10.85,69.47,60.0,698,80580.34,0.849,72.84,True,1
2400821,MUNICIPIO_RN_821,RN,24,Nordeste,2024,72.84,70.85,1.99,-0.44,7.84,73.28,65.0,698,80580.34,0.849,78.72,True,1
2400848,MUNICIPIO_RN_848,RN,24,Nordeste,2022,46.49,,,-8.09,-9.51,54.58,56.0,733,63616.2,0.749,45.92,False,0
2400848,MUNICIPIO_RN_848,RN,24,Nordeste,2023,45.92,46.49,-0.57,-9.44,-14.08,55.36,60.0,733,63616.2,0.749,46.87,False,0
2400848,MUNICIPIO_RN_848,RN,24,Nordeste,2024,46.87,45.92,0.95,-9.04,-18.13,55.91,65.0,733,63616.2,0.749,48.03,False,0
2400875,MUNICIPIO_RN_875,RN,24,Nordeste,2022,62.59,,,-1.76,6.59,64.35,56.0,1870,20305.37,0.847,63.6,True,1
2400875,MUNICIPIO_RN_875,RN,24,Nordeste,2023,63.6,62.59,1.01,-3.8,3.6,67.4,60.0,1870,20305.37,0.847,66.93,True,1
2400875,MUNICIPIO_RN_875,RN,24,Nordeste,2024,66.93,63.6,3.33,-1.85,1.93,68.78,65.0,1870,20305.37,0.847,67.44,True,1
2400902,MUNICIPIO_RN_902,RN,24,Nordeste,2022,49.32,,,0.86,-6.68,48.46,56.0,202,39253.22,0.738,55.31,True,1
2400902,MUNICIPIO_RN_902,RN,24,Nordeste,2023,55.31,49.32,5.99,2.19,-4.69,53.12,60.0,202,39253.22,0.738,51.71,True,1
2400902,MUNICIPIO_RN_902,RN,24,Nordeste,2024,51.71,55.31,-3.6,-5.22,-13.29,56.93,65.0,202,39253.22,0.738,54.33,True,1
2400929,MUNICIPIO_RN_929,RN,24,Nordeste,2022,56.02,,,-4.44,0.02,60.46,56.0,2116,20389.35,0.804,54.98,True,1
2400929,MUNICIPIO_RN_929,RN,24,Nordeste,2023,54.98,56.02,-1.04,-8.06,-5.02,63.04,60.0,2116,20389.35,0.804,56.66,True,1
2400929,MUNICIPIO_RN_929,RN,24,Nordeste,2024,56.66,54.98,1.68,-7.17,-8.34,63.83,65.0,2116,20389.35,0.804,58.53,True,1
2400956,MUNICIPIO_RN_956,RN,24,Nordeste,2022,66.11,,,0.59,10.11,65.52,56.0,410,16699.04,0.793,64.02,True,1
2400956,MUNICIPIO_RN_956,RN,24,Nordeste,2023,64.02,66.11,-2.09,-2.36,4.02,66.38,60.0,410,16699.04,0.793,62.83,True,1
2400956,MUNICIPIO_RN_956,RN,24,Nordeste,2024,62.83,64.02,-1.19,-3.99,-2.17,66.82,65.0,410,16699.04,0.793,61.02,True,1
2400983,MUNICIPIO_RN_983,RN,24,Nordeste,2022,52.79,,,-3.78,-3.21,56.57,56.0,282,50145.72,0.786,54.29,True,1
2400983,MUNICIPIO_RN_983,RN,24,Nordeste,2023,54.29,52.79,1.5,-5.29,-5.71,59.58,60.0,282,50145.72,0.786,56.28,True,1
2400983,MUNICIPIO_RN_983,RN,24,Nordeste,2024,56.28,54.29,1.99,-3.59,-8.72,59.87,65.0,282,50145.72,0.786,60.68,True,1
2401010,MUNICIPIO_RN_1010,RN,24,Nordeste,2022,72.68,,,-1.6,16.68,74.28,56.0,2028,54519.63,0.835,74.31,True,1
2401010,MUNICIPIO_RN_1010,RN,24,Nordeste,2023,74.31,72.68,1.63,-1.82,14.31,76.13,60.0,2028,54519.63,0.835,74.09,True,1
2401010,MUNICIPIO_RN_1010,RN,24,Nordeste,2024,74.09,74.31,-0.22,-1.06,9.09,75.15,65.0,2028,54519.63,0.835,75.55,True,1
2401037,MUNICIPIO_RN_1037,RN,24,Nordeste,2022,53.87,,,-2.66,-2.13,56.53,56.0,1053,82318.39,0.798,55.24,True,1
2401037,MUNICIPIO_RN_1037,RN,24,Nordeste,2023,55.24,53.87,1.37,-2.24,-4.76,57.48,60.0,1053,82318.39,0.798,47.9,False,0
2401037,MUNICIPIO_RN_1037,RN,24,Nordeste,2024,47.9,55.24,-7.34,-12.21,-17.1,60.11,65.0,1053,82318.39,0.798,54.21,True,1
2401064,MUNICIPIO_RN_1064,RN,24,Nordeste,2022,45.77,,,-1.56,-10.23,47.33,56.0,2389,83267.92,0.721,52.43,True,1
2401064,MUNICIPIO_RN_1064,RN,24,Nordeste,2023,52.43,45.77,6.66,4.07,-7.57,48.36,60.0,2389,83267.92,0.721,51.63,True,1
2401064,MUNICIPIO_RN_1064,RN,24,Nordeste,2024,51.63,52.43,-0.8,-2.16,-13.37,53.79,65.0,2389,83267.92,0.721,47.75,False,0
2401091,MUNICIPIO_RN_1091,RN,24,Nordeste,2022,57.46,,,2.09,1.46,55.37,56.0,539,81465.92,0.73,57.08,True,1
2401091,MUNICIPIO_RN_1091,RN,24,Nordeste,2023,57.08,57.46,-0.38,2.31,-2.92,54.77,60.0,539,81465.92,0.73,58.88,True,1
2401091,MUNICIPIO_RN_1091,RN,24,Nordeste,2024,58.88,57.08,1.8,-0.58,-6.12,59.46,65.0,539,81465.92,0.73,58.12,True,1
2401118,MUNICIPIO_RN_1118,RN,24,Nordeste,2022,45.42,,,-4.57,-10.58,49.99,56.0,1765,28266.23,0.774,50.12,True,1
2401118,MUNICIPIO_RN_1118,RN,24,Nordeste,2023,50.12,45.42,4.7,-0.92,-9.88,51.04,60.0,1765,28266.23,0.774,48.01,False,0
2401118,MUNICIPIO_RN_1118,RN,24,Nordeste,2024,48.01,50.12,-2.11,-2.81,-16.99,50.82,65.0,1765,28266.23,0.774,46.54,False,0
2401145,MUNICIPIO_RN_1145,RN,24,Nordeste,2022,61.51,,,7.1,5.51,54.41,56.0,231,86891.56,0.792,65.58,True,1
2401145,MUNICIPIO_RN_1145,RN,24,Nordeste,2023,65.58,61.51,4.07,7.46,5.58,58.12,60.0,231,86891.56,0.792,69.53,True,1
2401145,MUNICIPIO_RN_1145,RN,24,Nordeste,2024,69.53,65.58,3.95,11.41,4.53,58.12,65.0,231,86891.56,0.792,74.56,True,1
2401172,MUNICIPIO_RN_1172,RN,24,Nordeste,2022,55.28,,,-0.19,-0.72,55.47,56.0,459,31320.71,0.748,55.98,True,1
2401172,MUNICIPIO_RN_1172,RN,24,Nordeste,2023,55.98,55.28,0.7,-5.44,-4.02,61.42,60.0,459,31320.71,0.748,55.53,True,1
2401172,MUNICIPIO_RN_1172,RN,24,Nordeste,2024,55.53,55.98,-0.45,-7.0,-9.47,62.53,65.0,459,31320.71,0.748,54.75,True,1
2401199,MUNICIPIO_RN_1199,RN,24,Nordeste,2022,61.34,,,0.26,5.34,61.08,56.0,2623,77304.13,0.796,60.99,True,1
2401199,MUNICIPIO_RN_1199,RN,24,Nordeste,2023,60.99,61.34,-0.35,-1.09,0.99,62.08,60.0,2623,77304.13,0.796,59.11,True,1
2401199,MUNICIPIO_RN_1199,RN,24,Nordeste,2024,59.11,60.99,-1.88,-6.74,-5.89,65.85,65.0,2623,77304.13,0.796,64.4,True,1
2401226,MUNICIPIO_RN_1226,RN,24,Nordeste,2022,54.03,,,2.34,-1.97,51.69,56.0,197,57789.4,0.761,49.14,False,0
2401226,MUNICIPIO_RN_1226,RN,24,Nordeste,2023,49.14,54.03,-4.89,-5.22,-10.86,54.36,60.0,197,57789.4,0.761,45.09,False,0
2401226,MUNICIPIO_RN_1226,RN,24,Nordeste,2024,45.09,49.14,-4.05,-11.98,-19.91,57.07,65.0,197,57789.4,0.761,49.04,False,0
2401253,MUNICIPIO_RN_1253,RN,24,Nordeste,2022,68.48,,,-0.7,12.48,69.18,56.0,322,89799.18,0.843,69.3,True,1
2401253,MUNICIPIO_RN_1253,RN,24,Nordeste,2023,69.3,68.48,0.82,-3.37,9.3,72.67,60.0,322,89799.18,0.843,69.04,True,1
2401253,MUNICIPIO_RN_1253,RN,24,Nordeste,2024,69.04,69.3,-0.26,-5.12,4.04,74.16,65.0,322,89799.18,0.843,74.06,True,1
2401280,MUNICIPIO_RN_1280,RN,24,Nordeste,2022,49.59,,,-3.81,-6.41,53.4,56.0,4057,87126.11,0.778,53.5,True,1
2401280,MUNICIPIO_RN_1280,RN,24,Nordeste,2023,53.5,49.59,3.91,-1.77,-6.5,55.27,60.0,4057,87126.11,0.778,60.4,True,1
2401280,MUNICIPIO_RN_1280,RN,24,Nordeste,2024,60.4,53.5,6.9,5.73,-4.6,54.67,65.0,4057,87126.11,0.778,60.26,True,1
2401307,MUNICIPIO_RN_1307,RN,24,Nordeste,2022,71.25,,,2.63,15.25,68.62,56.0,553,21305.43,0.88,72.54,True,1
2401307,MUNICIPIO_RN_1307,RN,24,Nordeste,2023,72.54,71.25,1.29,-2.33,12.54,74.87,60.0,553,21305.43,0.88,75.32,True,1
2401307,MUNICIPIO_RN_1307,RN,24,Nordeste,2024,75.32,72.54,2.78,0.09,10.32,75.23,65.0,553,21305.43,0.88,74.86,True,1
2401334,MUNICIPIO_RN_1334,RN,24,Nordeste,2022,50.79,,,-1.18,-5.21,51.97,56.0,2025,86038.12,0.783,49.06,False,0
2401334,MUNICIPIO_RN_1334,RN,24,Nordeste,2023,49.06,50.79,-1.73,-0.69,-10.94,49.75,60.0,2025,86038.12,0.783,45.8,False,0
2401334,MUNICIPIO_RN_1334,RN,24,Nordeste,2024,45.8,49.06,-3.26,-9.06,-19.2,54.86,65.0,2025,86038.12,0.783,51.58,True,1
2401361,MUNICIPIO_RN_1361,RN,24,Nordeste,2022,51.01,,,5.2,-4.99,45.81,56.0,158,75545.9,0.765,51.75,True,1
2401361,MUNICIPIO_RN_1361,RN,24,Nordeste,2023,51.75,51.01,0.74,3.07,-8.25,48.68,60.0,158,75545.9,0.765,51.09,True,1
2401361,MUNICIPIO_RN_1361,RN,24,Nordeste,2024,51.09,51.75,-0.66,-0.16,-13.91,51.25,65.0,158,75545.9,0.765,53.91,True,1
2401388,MUNICIPIO_RN_1388,RN,24,Nordeste,2022,60.3,,,-0.87,4.3,61.17,56.0,701,19093.68,0.781,61.12,True,1
2401388,MUNICIPIO_RN_1388,RN,24,Nordeste,2023,61.12,60.3,0.82,-4.04,1.12,65.16,60.0,701,19093.68,0.781,65.39,True,1
2401388,MUNICIPIO_RN_1388,RN,24,Nordeste,2024,65.39,61.12,4.27,-1.47,0.39,66.86,65.0,701,19093.68,0.781,66.5,True,1
2401415,MUNICIPIO_RN_1415,RN,24,Nordeste,2022,56.34,,,1.1,0.34,55.24,56.0,1330,39057.83,0.714,56.61,True,1
2401415,MUNICIPIO_RN_1415,RN,24,Nordeste,2023,56.61,56.34,0.27,4.12,-3.39,52.49,60.0,1330,39057.83,0.714,59.88,True,1
2401415,MUNICIPIO_RN_1415,RN,24,Nordeste,2024,59.88,56.61,3.27,1.83,-5.12,58.05,65.0,1330,39057.83,0.714,61.08,True,1
2401442,MUNICIPIO_RN_1442,RN,24,Nordeste,2022,48.52,,,0.07,-7.48,48.45,56.0,1075,61061.2,0.75,53.58,True,1
2401442,MUNICIPIO_RN_1442,RN,24,Nordeste,2023,53.58,48.52,5.06,2.36,-6.42,51.22,60.0,1075,61061.2,0.75,52.78,True,1
2401442,MUNICIPIO_RN_1442,RN,24,Nordeste,2024,52.78,53.58,-0.8,0.17,-12.22,52.61,65.0,1075,61061.2,0.75,54.61,True,1
2401469,MUNICIPIO_RN_1469,RN,24,Nordeste,2022,67.27,,,-4.53,11.27,71.8,56.0,2246,32518.07,0.871,67.43,True,1
2401469,MUNICIPIO_RN_1469,RN,24,Nordeste,2023,67.43,67.27,0.16,-4.89,7.43,72.32,60.0,2246,32518.07,0.871,73.05,True,1
2401469,MUNICIPIO_RN_1469,RN,24,Nordeste,2024,73.05,67.43,5.62,-0.69,8.05,73.74,65.0,2246,32518.07,0.871,67.34,True,1
2401496,MUNICIPIO_RN_1496,RN,24,Nordeste,2022,66.78,,,-3.07,10.78,69.85,56.0,2880,56766.42,0.817,68.61,True,1
2401496,MUNICIPIO_RN_1496,RN,24,Nordeste,2023,68.61,66.78,1.83,-2.34,8.61,70.95,60.0,2880,56766.42,0.817,66.39,True,1
2401496,MUNICIPIO_RN_1496,RN,24,Nordeste,2024,66.39,68.61,-2.22,-8.04,1.39,74.43,65.0,2880,56766.42,0.817,66.17,True,1
2401523,MUNICIPIO_RN_1523,RN,24,Nordeste,2022,72.38,,,-0.45,16.38,72.83,56.0,6275,50181.0,0.814,71.68,True,1
2401523,MUNICIPIO_RN_1523,RN,24,Nordeste,2023,71.68,72.38,-0.7,-3.55,11.68,75.23,60.0,6275,50181.0,0.814,72.67,True,1
2401523,MUNICIPIO_RN_1523,RN,24,Nordeste,2024,72.67,71.68,0.99,-3.35,7.67,76.02,65.0,6275,50181.0,0.814,74.68,True,1
2401550,MUNICIPIO_RN_1550,RN,24,Nordeste,2022,62.39,,,-2.24,6.39,64.63,56.0,2123,57729.86,0.813,66.54,True,1
2401550,MUNICIPIO_RN_1550,RN,24,Nordeste,2023,66.54,62.39,4.15,-0.73,6.54,67.27,60.0,2123,57729.86,0.813,65.67,True,1
2401550,MUNICIPIO_RN_1550,RN,24,Nordeste,2024,65.67,66.54,-0.87,-3.5,0.67,69.17,65.0,2123,57729.86,0.813,62.8,True,1
2401577,MUNICIPIO_RN_1577,RN,24,Nordeste,2022,58.13,,,-3.47,2.13,61.6,56.0,562,62416.59,0.811,57.6,True,1
2401577,MUNICIPIO_RN_1577,RN,24,Nordeste,2023,57.6,58.13,-0.53,-5.58,-2.4,63.18,60.0,562,62416.59,0.811,52.41,True,1
2401577,MUNICIPIO_RN_1577,RN,24,Nordeste,2024,52.41,57.6,-5.19,-12.48,-12.59,64.89,65.0,562,62416.59,0.811,53.12,True,1
2401604,MUNICIPIO_RN_1604,RN,24,Nordeste,2022,69.46,,,-7.09,13.46,76.55,56.0,8129,56737.68,0.839,76.78,True,1
2401604,MUNICIPIO_RN_1604,RN,24,Nordeste,2023,76.78,69.46,7.32,2.61,16.78,74.17,60.0,8129,56737.68,0.839,77.07,True,1
2401604,MUNICIPIO_RN_1604,RN,24,Nordeste,2024,77.07,76.78,0.29,-0.18,12.07,77.25,65.0,8129,56737.68,0.839,77.05,True,1
2401631,MUNICIPIO_RN_1631,RN,24,Nordeste,2022,69.39,,,-1.38,13.39,70.77,56.0,932,65210.16,0.83,71.43,True,1
2401631,MUNICIPIO_RN_1631,RN,24,Nordeste,2023,71.43,69.39,2.04,-3.33,11.43,74.76,60.0,932,65210.16,0.83,76.63,True,1
2401631,MUNICIPIO_RN_1631,RN,24,Nordeste,2024,76.63,71.43,5.2,2.4,11.63,74.23,65.0,932,65210.16,0.83,75.69,True,1
2401658,MUNICIPIO_RN_1658,RN,24,Nordeste,2022,72.7,,,-3.79,16.7,76.49,56.0,1627,71162.86,0.88,71.75,True,1
2401658,MUNICIPIO_RN_1658,RN,24,Nordeste,2023,71.75,72.7,-0.95,-3.21,11.75,74.96,60.0,1627,71162.86,0.88,79.31,True,1
2401658,MUNICIPIO_RN_1658,RN,24,Nordeste,2024,79.31,71.75,7.56,2.13,14.31,77.18,65.0,1627,71162.86,0.88,82.39,True,1
2401685,MUNICIPIO_RN_1685,RN,24,Nordeste,2022,48.5,,,-1.03,-7.5,49.53,56.0,120,37072.54,0.715,46.14,False,0
2401685,MUNICIPIO_RN_1685,RN,24,Nordeste,2023,46.14,48.5,-2.36,-7.28,-13.86,53.42,60.0,120,37072.54,0.715,46.12,False,0
2401685,MUNICIPIO_RN_1685,RN,24,Nordeste,2024,46.12,46.14,-0.02,-9.62,-18.88,55.74,65.0,120,37072.54,0.715,48.2,False,0
2401712,MUNICIPIO_RN_1712,RN,24,Nordeste,2022,53.54,,,2.91,-2.46,50.63,56.0,444,18035.03,0.763,62.0,True,1
2401712,MUNICIPIO_RN_1712,RN,24,Nordeste,2023,62.0,53.54,8.46,10.42,2.0,51.58,60.0,444,18035.03,0.763,64.02,True,1
2401712,MUNICIPIO_RN_1712,RN,24,Nordeste,2024,64.02,62.0,2.02,8.72,-0.98,55.3,65.0,444,18035.03,0.763,68.15,True,1
2401739,MUNICIPIO_RN_1739,RN,24,Nordeste,2022,64.38,,,-6.49,8.38,70.87,56.0,1650,92691.11,0.868,66.18,True,1
2401739,MUNICIPIO_RN_1739,RN,24,Nordeste,2023,66.18,64.38,1.8,-6.89,6.18,73.07,60.0,1650,92691.11,0.868,72.22,True,1
2401739,MUNICIPIO_RN_1739,RN,24,Nordeste,2024,72.22,66.18,6.04,-4.32,7.22,76.54,65.0,1650,92691.11,0.868,73.61,True,1
2401766,MUNICIPIO_RN_1766,RN,24,Nordeste,2022,75.55,,,1.64,19.55,73.91,56.0,292,21396.82,0.861,75.8,True,1
2401766,MUNICIPIO_RN_1766,RN,24,Nordeste,2023,75.8,75.55,0.25,-1.95,15.8,77.75,60.0,292,21396.82,0.861,79.07,True,1
2401766,MUNICIPIO_RN_1766,RN,24,Nordeste,2024,79.07,75.8,3.27,-0.33,14.07,79.4,65.0,292,21396.82,0.861,80.51,True,1
2401793,MUNICIPIO_RN_1793,RN,24,Nordeste,2022,53.22,,,3.86,-2.78,49.36,56.0,679,69657.79,0.743,47.85,False,0
2401793,MUNICIPIO_RN_1793,RN,24,Nordeste,2023,47.85,53.22,-5.37,-4.52,-12.15,52.37,60.0,679,69657.79,0.743,50.97,True,1
2401793,MUNICIPIO_RN_1793,RN,24,Nordeste,2024,50.97,47.85,3.12,-3.23,-14.03,54.2,65.0,679,69657.79,0.743,53.0,True,1
2401820,MUNICIPIO_RN_1820,RN,24,Nordeste,2022,62.18,,,-4.42,6.18,66.6,56.0,1239,62619.8,0.839,65.92,True,1
2401820,MUNICIPIO_RN_1820,RN,24,Nordeste,2023,65.92,62.18,3.74,-2.81,5.92,68.73,60.0,1239,62619.8,0.839,70.3,True,1
2401820,MUNICIPIO_RN_1820,RN,24,Nordeste,2024,70.3,65.92,4.38,-0.22,5.3,70.52,65.0,1239,62619.8,0.839,74.89,True,1
2401847,MUNICIPIO_RN_1847,RN,24,Nordeste,2022,52.56,,,1.42,-3.44,51.14,56.0,16484,60343.86,0.724,49.64,False,0
2401847,MUNICIPIO_RN_1847,RN,24,Nordeste,2023,49.64,52.56,-2.92,-1.27,-10.36,50.91,60.0,16484,60343.86,0.724,44.04,False,0
2401847,MUNICIPIO_RN_1847,RN,24,Nordeste,2024,44.04,49.64,-5.6,-11.49,-20.96,55.53,65.0,16484,60343.86,0.724,45.77,False,0
2401874,MUNICIPIO_RN_1874,RN,24,Nordeste,2022,49.6,,,0.16,-6.4,49.44,56.0,2480,58726.45,0.762,47.57,False,0
2401874,MUNICIPIO_RN_1874,RN,24,Nordeste,2023,47.57,49.6,-2.03,-2.72,-12.43,50.29,60.0,2480,58726.45,0.762,53.05,True,1
2401874,MUNICIPIO_RN_1874,RN,24,Nordeste,2024,53.05,47.57,5.48,-3.09,-11.95,56.14,65.0,2480,58726.45,0.762,53.57,True,1
2401901,MUNICIPIO_RN_1901,RN,24,Nordeste,2022,56.7,,,2.26,0.7,54.44,56.0,14266,53043.83,0.785,55.83,True,1
2401901,MUNICIPIO_RN_1901,RN,24,Nordeste,2023,55.83,56.7,-0.87,-3.87,-4.17,59.7,60.0,14266,53043.83,0.785,63.34,True,1
2401901,MUNICIPIO_RN_1901,RN,24,Nordeste,2024,63.34,55.83,7.51,5.57,-1.66,57.77,65.0,14266,53043.83,0.785,63.86,True,1
