id_municipio,nome,sigla_uf,id_uf,nome_uf,regiao,ano,indicador_alfabetizacao,meta_municipio,meta_nacional,gap_vs_meta_municipio,gap_vs_meta_nacional,status_meta_municipio,meta_atingida,quantidade_matriculas,PIB_per_capita,IDHM
4201939,MUNICIPIO_SC_1939,SC,42,SANTA CATARINA,Sul,2021,64.24,62.28,52.0,1.96,12.24,ATINGIDA,True,920,83038.15,0.836
4201939,MUNICIPIO_SC_1939,SC,42,SANTA CATARINA,Sul,2022,66.08,63.89,56.0,2.19,10.08,ATINGIDA,True,920,83038.15,0.836
4201939,MUNICIPIO_SC_1939,SC,42,SANTA CATARINA,Sul,2023,71.72,66.94,60.0,4.77,11.72,ATINGIDA,True,920,83038.15,0.836
4201939,MUNICIPIO_SC_1939,SC,42,SANTA CATARINA,Sul,2024,79.24,70.15,65.0,9.09,14.24,ATINGIDA,True,920,83038.15,0.836
4301940,MUNICIPIO_RS_1940,RS,43,RIO GRANDE DO SUL,Sul,2021,75.32,75.21,52.0,0.11,23.32,ATINGIDA,True,262,26131.16,0.825
4301940,MUNICIPIO_RS_1940,RS,43,RIO GRANDE DO SUL,Sul,2022,68.4,75.38,56.0,-6.98,12.4,NAO_ATINGIDA,True,262,26131.16,0.825
4301940,MUNICIPIO_RS_1940,RS,43,RIO GRANDE DO SUL,Sul,2023,72.85,79.67,60.0,-6.82,12.85,NAO_ATINGIDA,True,262,26131.16,0.825
4301940,MUNICIPIO_RS_1940,RS,43,RIO GRANDE DO SUL,Sul,2024,72.82,78.58,65.0,-5.77,7.82,NAO_ATINGIDA,True,262,26131.16,0.825
5001941,MUNICIPIO_MS_1941,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2021,51.95,53.34,52.0,-1.39,-0.05,NAO_ATINGIDA,True,556,80484.66,0.765
5001941,MUNICIPIO_MS_1941,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2022,52.79,56.56,56.0,-3.78,-3.21,NAO_ATINGIDA,True,556,80484.66,0.765
5001941,MUNICIPIO_MS_1941,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2023,56.23,61.34,60.0,-5.11,-3.77,NAO_ATINGIDA,True,556,80484.66,0.765
5001941,MUNICIPIO_MS_1941,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2024,59.18,58.81,65.0,0.37,-5.82,ATINGIDA,True,556,80484.66,0.765
5101942,MUNICIPIO_MT_1942,MT,51,MATO GROSSO,Centro-Oeste,2021,51.01,51.65,52.0,-0.64,-0.99,NAO_ATINGIDA,True,1921,74800.28,0.698
5101942,MUNICIPIO_MT_1942,MT,51,MATO GROSSO,Centro-Oeste,2022,49.84,52.39,56.0,-2.55,-6.16,NAO_ATINGIDA,False,1921,74800.28,0.698
5101942,MUNICIPIO_MT_1942,MT,51,MATO GROSSO,Centro-Oeste,2023,56.07,56.86,60.0,-0.79,-3.93,NAO_ATINGIDA,True,1921,74800.28,0.698
5101942,MUNICIPIO_MT_1942,MT,51,MATO GROSSO,Centro-Oeste,2024,56.05,56.57,65.0,-0.52,-8.95,NAO_ATINGIDA,True,1921,74800.28,0.698
5201943,MUNICIPIO_GO_1943,GO,52,GOIAS,Centro-Oeste,2021,48.87,55.66,52.0,-6.79,-3.13,NAO_ATINGIDA,False,14103,54589.17,0.796
5201943,MUNICIPIO_GO_1943,GO,52,GOIAS,Centro-Oeste,2022,46.66,57.34,56.0,-10.68,-9.34,NAO_ATINGIDA,False,14103,54589.17,0.796
5201943,MUNICIPIO_GO_1943,GO,52,GOIAS,Centro-Oeste,2023,51.13,60.34,60.0,-9.2,-8.87,NAO_ATINGIDA,True,14103,54589.17,0.796
5201943,MUNICIPIO_GO_1943,GO,52,GOIAS,Centro-Oeste,2024,52.95,62.79,65.0,-9.83,-12.05,NAO_ATINGIDA,True,14103,54589.17,0.796
5301944,MUNICIPIO_DF_1944,DF,53,DISTRITO FEDERAL,Centro-Oeste,2021,61.82,61.41,52.0,0.41,9.82,ATINGIDA,True,1188,65370.47,0.803
5301944,MUNICIPIO_DF_1944,DF,53,DISTRITO FEDERAL,Centro-Oeste,2022,62.63,66.89,56.0,-4.27,6.63,NAO_ATINGIDA,True,1188,65370.47,0.803
5301944,MUNICIPIO_DF_1944,DF,53,DISTRITO FEDERAL,Centro-Oeste,2023,68.15,66.29,60.0,1.86,8.15,ATINGIDA,True,1188,65370.47,0.803
5301944,MUNICIPIO_DF_1944,DF,53,DISTRITO FEDERAL,Centro-Oeste,2024,68.66,68.21,65.0,0.46,3.66,ATINGIDA,True,1188,65370.47,0.803
1101945,MUNICIPIO_RO_1945,RO,11,RONDONIA,Norte,2021,54.91,51.12,52.0,3.79,2.91,ATINGIDA,True,5393,63140.09,0.757
1101945,MUNICIPIO_RO_1945,RO,11,RONDONIA,Norte,2022,56.19,54.97,56.0,1.22,0.19,ATINGIDA,True,5393,63140.09,0.757
1101945,MUNICIPIO_RO_1945,RO,11,RONDONIA,Norte,2023,55.12,55.88,60.0,-0.76,-4.88,NAO_ATINGIDA,True,5393,63140.09,0.757
1101945,MUNICIPIO_RO_1945,RO,11,RONDONIA,Norte,2024,56.03,56.68,65.0,-0.65,-8.97,NAO_ATINGIDA,True,5393,63140.09,0.757
1201946,MUNICIPIO_AC_1946,AC,12,ACRE,Norte,2021,77.62,73.85,52.0,3.78,25.62,ATINGIDA,True,5559,62451.51,0.859
1201946,MUNICIPIO_AC_1946,AC,12,ACRE,Norte,2022,81.51,71.77,56.0,9.74,25.51,ATINGIDA,True,5559,62451.51,0.859
1201946,MUNICIPIO_AC_1946,AC,12,ACRE,Norte,2023,86.68,78.1,60.0,8.58,26.68,ATINGIDA,True,5559,62451.51,0.859
1201946,MUNICIPIO_AC_1946,AC,12,ACRE,Norte,2024,85.21,80.21,65.0,5.0,20.21,ATINGIDA,True,5559,62451.51,0.859
1301947,MUNICIPIO_AM_1947,AM,13,AMAZONAS,Norte,2021,67.96,62.58,52.0,5.37,15.96,ATINGIDA,True,773,28068.67,0.78
1301947,MUNICIPIO_AM_1947,AM,13,AMAZONAS,Norte,2022,73.7,65.84,56.0,7.86,17.7,ATINGIDA,True,773,28068.67,0.78
1301947,MUNICIPIO_AM_1947,AM,13,AMAZONAS,Norte,2023,76.16,68.53,60.0,7.63,16.16,ATINGIDA,True,773,28068.67,0.78
1301947,MUNICIPIO_AM_1947,AM,13,AMAZONAS,Norte,2024,74.44,68.16,65.0,6.27,9.44,ATINGIDA,True,773,28068.67,0.78
1401948,MUNICIPIO_RR_1948,RR,14,RORAIMA,Norte,2021,73.53,76.63,52.0,-3.1,21.53,NAO_ATINGIDA,True,458,41015.53,0.846
1401948,MUNICIPIO_RR_1948,RR,14,RORAIMA,Norte,2022,70.17,77.48,56.0,-7.31,14.17,NAO_ATINGIDA,True,458,41015.53,0.846
1401948,MUNICIPIO_RR_1948,RR,14,RORAIMA,Norte,2023,74.06,80.02,60.0,-5.96,14.06,NAO_ATINGIDA,True,458,41015.53,0.846
1401948,MUNICIPIO_RR_1948,RR,14,RORAIMA,Norte,2024,74.77,79.41,65.0,-4.64,9.77,NAO_ATINGIDA,True,458,41015.53,0.846
1501949,MUNICIPIO_PA_1949,PA,15,PARA,Norte,2021,65.04,65.29,52.0,-0.25,13.04,NAO_ATINGIDA,True,1062,88559.08,0.874
1501949,MUNICIPIO_PA_1949,PA,15,PARA,Norte,2022,65.34,65.69,56.0,-0.35,9.34,NAO_ATINGIDA,True,1062,88559.08,0.874
1501949,MUNICIPIO_PA_1949,PA,15,PARA,Norte,2023,66.53,68.6,60.0,-2.07,6.53,NAO_ATINGIDA,True,1062,88559.08,0.874
1501949,MUNICIPIO_PA_1949,PA,15,PARA,Norte,2024,69.56,71.82,65.0,-2.26,4.56,NAO_ATINGIDA,True,1062,88559.08,0.874
1601950,MUNICIPIO_AP_1950,AP,16,AMAPA,Norte,2021,63.42,60.63,52.0,2.78,11.42,ATINGIDA,True,455,43718.12,0.809
1601950,MUNICIPIO_AP_1950,AP,16,AMAPA,Norte,2022,67.28,61.37,56.0,5.91,11.28,ATINGIDA,True,455,43718.12,0.809
1601950,MUNICIPIO_AP_1950,AP,16,AMAPA,Norte,2023,73.21,64.78,60.0,8.43,13.21,ATINGIDA,True,455,43718.12,0.809
1601950,MUNICIPIO_AP_1950,AP,16,AMAPA,Norte,2024,72.54,67.24,65.0,5.3,7.54,ATINGIDA,True,455,43718.12,0.809
1701951,MUNICIPIO_TO_1951,TO,17,TOCANTINS,Norte,2021,75.28,68.23,52.0,7.05,23.28,ATINGIDA,True,1324,18924.22,0.806
1701951,MUNICIPIO_TO_1951,TO,17,TOCANTINS,Norte,2022,72.69,73.06,56.0,-0.37,16.69,NAO_ATINGIDA,True,1324,18924.22,0.806
1701951,MUNICIPIO_TO_1951,TO,17,TOCANTINS,Norte,2023,77.05,72.8,60.0,4.25,17.05,ATINGIDA,True,1324,18924.22,0.806
1701951,MUNICIPIO_TO_1951,TO,17,TOCANTINS,Norte,2024,74.9,77.77,65.0,-2.88,9.9,NAO_ATINGIDA,True,1324,18924.22,0.806
2101952,MUNICIPIO_MA_1952,MA,21,MARANHAO,Nordeste,2021,66.0,65.38,52.0,0.62,14.0,ATINGIDA,True,1945,92613.07,0.814
2101952,MUNICIPIO_MA_1952,MA,21,MARANHAO,Nordeste,2022,67.1,64.51,56.0,2.6,11.1,ATINGIDA,True,1945,92613.07,0.814
2101952,MUNICIPIO_MA_1952,MA,21,MARANHAO,Nordeste,2023,69.27,70.93,60.0,-1.66,9.27,NAO_ATINGIDA,True,1945,92613.07,0.814
2101952,MUNICIPIO_MA_1952,MA,21,MARANHAO,Nordeste,2024,67.8,72.9,65.0,-5.1,2.8,NAO_ATINGIDA,True,1945,92613.07,0.814
2201953,MUNICIPIO_PI_1953,PI,22,PIAUI,Nordeste,2021,53.36,50.04,52.0,3.32,1.36,ATINGIDA,True,538,43919.64,0.747
2201953,MUNICIPIO_PI_1953,PI,22,PIAUI,Nordeste,2022,56.88,50.02,56.0,6.85,0.88,ATINGIDA,True,538,43919.64,0.747
2201953,MUNICIPIO_PI_1953,PI,22,PIAUI,Nordeste,2023,60.29,52.69,60.0,7.6,0.29,ATINGIDA,True,538,43919.64,0.747
2201953,MUNICIPIO_PI_1953,PI,22,PIAUI,Nordeste,2024,61.26,55.14,65.0,6.12,-3.74,ATINGIDA,True,538,43919.64,0.747
2301954,MUNICIPIO_CE_1954,CE,23,CEARA,Nordeste,2021,60.01,70.04,52.0,-10.03,8.01,NAO_ATINGIDA,True,2750,72887.21,0.831
2301954,MUNICIPIO_CE_1954,CE,23,CEARA,Nordeste,2022,65.49,71.25,56.0,-5.76,9.49,NAO_ATINGIDA,True,2750,72887.21,0.831
2301954,MUNICIPIO_CE_1954,CE,23,CEARA,Nordeste,2023,66.52,73.36,60.0,-6.84,6.52,NAO_ATINGIDA,True,2750,72887.21,0.831
2301954,MUNICIPIO_CE_1954,CE,23,CEARA,Nordeste,2024,68.45,73.57,65.0,-5.12,3.45,NAO_ATINGIDA,True,2750,72887.21,0.831
2401955,MUNICIPIO_RN_1955,RN,24,RIO GRANDE DO NORTE,Nordeste,2021,48.39,43.81,52.0,4.58,-3.61,ATINGIDA,False,6434,16987.33,0.697
2401955,MUNICIPIO_RN_1955,RN,24,RIO GRANDE DO NORTE,Nordeste,2022,51.76,49.13,56.0,2.62,-4.24,ATINGIDA,True,6434,16987.33,0.697
2401955,MUNICIPIO_RN_1955,RN,24,RIO GRANDE DO NORTE,Nordeste,2023,52.27,50.82,60.0,1.45,-7.73,ATINGIDA,True,6434,16987.33,0.697
2401955,MUNICIPIO_RN_1955,RN,24,RIO GRANDE DO NORTE,Nordeste,2024,49.84,54.06,65.0,-4.22,-15.16,NAO_ATINGIDA,False,6434,16987.33,0.697
2501956,MUNICIPIO_PB_1956,PB,25,PARAIBA,Nordeste,2021,65.92,56.84,52.0,9.08,13.92,ATINGIDA,True,5800,79104.71,0.781
2501956,MUNICIPIO_PB_1956,PB,25,PARAIBA,Nordeste,2022,67.45,63.14,56.0,4.31,11.45,ATINGIDA,True,5800,79104.71,0.781
2501956,MUNICIPIO_PB_1956,PB,25,PARAIBA,Nordeste,2023,66.69,65.59,60.0,1.1,6.69,ATINGIDA,True,5800,79104.71,0.781
2501956,MUNICIPIO_PB_1956,PB,25,PARAIBA,Nordeste,2024,70.62,63.58,65.0,7.04,5.62,ATINGIDA,True,5800,79104.71,0.781
2601957,MUNICIPIO_PE_1957,PE,26,PERNAMBUCO,Nordeste,2021,71.82,71.77,52.0,0.05,19.82,ATINGIDA,True,7163,38931.3,0.854
2601957,MUNICIPIO_PE_1957,PE,26,PERNAMBUCO,Nordeste,2022,74.77,72.92,56.0,1.84,18.77,ATINGIDA,True,7163,38931.3,0.854
2601957,MUNICIPIO_PE_1957,PE,26,PERNAMBUCO,Nordeste,2023,75.03,77.89,60.0,-2.87,15.03,NAO_ATINGIDA,True,7163,38931.3,0.854
2601957,MUNICIPIO_PE_1957,PE,26,PERNAMBUCO,Nordeste,2024,78.75,80.52,65.0,-1.78,13.75,NAO_ATINGIDA,True,7163,38931.3,0.854
2701958,MUNICIPIO_AL_1958,AL,27,ALAGOAS,Nordeste,2021,76.24,70.09,52.0,6.15,24.24,ATINGIDA,True,1297,20822.66,0.857
2701958,MUNICIPIO_AL_1958,AL,27,ALAGOAS,Nordeste,2022,80.52,73.15,56.0,7.38,24.52,ATINGIDA,True,1297,20822.66,0.857
2701958,MUNICIPIO_AL_1958,AL,27,ALAGOAS,Nordeste,2023,73.95,78.64,60.0,-4.68,13.95,NAO_ATINGIDA,True,1297,20822.66,0.857
2701958,MUNICIPIO_AL_1958,AL,27,ALAGOAS,Nordeste,2024,74.64,77.84,65.0,-3.21,9.64,NAO_ATINGIDA,True,1297,20822.66,0.857
2801959,MUNICIPIO_SE_1959,SE,28,SERGIPE,Nordeste,2021,77.31,74.74,52.0,2.57,25.31,ATINGIDA,True,1498,50132.63,0.833
2801959,MUNICIPIO_SE_1959,SE,28,SERGIPE,Nordeste,2022,74.39,73.31,56.0,1.08,18.39,ATINGIDA,True,1498,50132.63,0.833
2801959,MUNICIPIO_SE_1959,SE,28,SERGIPE,Nordeste,2023,83.43,75.5,60.0,7.92,23.43,ATINGIDA,True,1498,50132.63,0.833
2801959,MUNICIPIO_SE_1959,SE,28,SERGIPE,Nordeste,2024,88.5,79.61,65.0,8.89,23.5,ATINGIDA,True,1498,50132.63,0.833
2901960,MUNICIPIO_BA_1960,BA,29,BAHIA,Nordeste,2021,66.49,68.58,52.0,-2.09,14.49,NAO_ATINGIDA,True,6639,16417.86,0.845
2901960,MUNICIPIO_BA_1960,BA,29,BAHIA,Nordeste,2022,69.68,66.89,56.0,2.79,13.68,ATINGIDA,True,6639,16417.86,0.845
2901960,MUNICIPIO_BA_1960,BA,29,BAHIA,Nordeste,2023,67.3,72.8,60.0,-5.5,7.3,NAO_ATINGIDA,True,6639,16417.86,0.845
2901960,MUNICIPIO_BA_1960,BA,29,BAHIA,Nordeste,2024,67.56,73.94,65.0,-6.38,2.56,NAO_ATINGIDA,True,6639,16417.86,0.845
3101961,MUNICIPIO_MG_1961,MG,31,MINAS GERAIS,Sudeste,2021,51.64,48.47,52.0,3.17,-0.36,ATINGIDA,True,646,12790.44,0.706
3101961,MUNICIPIO_MG_1961,MG,31,MINAS GERAIS,Sudeste,2022,56.63,50.52,56.0,6.11,0.63,ATINGIDA,True,646,12790.44,0.706
3101961,MUNICIPIO_MG_1961,MG,31,MINAS GERAIS,Sudeste,2023,58.75,50.26,60.0,8.5,-1.25,ATINGIDA,True,646,12790.44,0.706
3101961,MUNICIPIO_MG_1961,MG,31,MINAS GERAIS,Sudeste,2024,53.54,52.78,65.0,0.77,-11.46,ATINGIDA,True,646,12790.44,0.706
3201962,MUNICIPIO_ES_1962,ES,32,ESPIRITO SANTO,Sudeste,2021,76.45,73.19,52.0,3.25,24.45,ATINGIDA,True,585,85470.99,0.86
3201962,MUNICIPIO_ES_1962,ES,32,ESPIRITO SANTO,Sudeste,2022,79.11,77.47,56.0,1.64,23.11,ATINGIDA,True,585,85470.99,0.86
3201962,MUNICIPIO_ES_1962,ES,32,ESPIRITO SANTO,Sudeste,2023,79.67,76.82,60.0,2.84,19.67,ATINGIDA,True,585,85470.99,0.86
3201962,MUNICIPIO_ES_1962,ES,32,ESPIRITO SANTO,Sudeste,2024,87.26,82.26,65.0,5.0,22.26,ATINGIDA,True,585,85470.99,0.86
3301963,MUNICIPIO_RJ_1963,RJ,33,RIO DE JANEIRO,Sudeste,2021,66.06,68.28,52.0,-2.22,14.06,NAO_ATINGIDA,True,3132,26026.41,0.858
3301963,MUNICIPIO_RJ_1963,RJ,33,RIO DE JANEIRO,Sudeste,2022,68.64,66.1,56.0,2.54,12.64,ATINGIDA,True,3132,26026.41,0.858
3301963,MUNICIPIO_RJ_1963,RJ,33,RIO DE JANEIRO,Sudeste,2023,75.16,69.43,60.0,5.73,15.16,ATINGIDA,True,3132,26026.41,0.858
3301963,MUNICIPIO_RJ_1963,RJ,33,RIO DE JANEIRO,Sudeste,2024,79.87,71.71,65.0,8.16,14.87,ATINGIDA,True,3132,26026.41,0.858
3501964,MUNICIPIO_SP_1964,SP,35,SAO PAULO,Sudeste,2021,72.44,73.64,52.0,-1.2,20.44,NAO_ATINGIDA,True,1085,65557.76,0.826
3501964,MUNICIPIO_SP_1964,SP,35,SAO PAULO,Sudeste,2022,74.25,73.63,56.0,0.62,18.25,ATINGIDA,True,1085,65557.76,0.826
3501964,MUNICIPIO_SP_1964,SP,35,SAO PAULO,Sudeste,2023,76.19,75.13,60.0,1.07,16.19,ATINGIDA,True,1085,65557.76,0.826
3501964,MUNICIPIO_SP_1964,SP,35,SAO PAULO,Sudeste,2024,75.06,79.03,65.0,-3.97,10.06,NAO_ATINGIDA,True,1085,65557.76,0.826
4101965,MUNICIPIO_PR_1965,PR,41,PARANA,Sul,2021,64.76,66.96,52.0,-2.2,12.76,NAO_ATINGIDA,True,906,70515.62,0.865
4101965,MUNICIPIO_PR_1965,PR,41,PARANA,Sul,2022,66.51,65.0,56.0,1.51,10.51,ATINGIDA,True,906,70515.62,0.865
4101965,MUNICIPIO_PR_1965,PR,41,PARANA,Sul,2023,67.76,68.01,60.0,-0.25,7.76,NAO_ATINGIDA,True,906,70515.62,0.865
4101965,MUNICIPIO_PR_1965,PR,41,PARANA,Sul,2024,67.3,69.38,65.0,-2.08,2.3,NAO_ATINGIDA,True,906,70515.62,0.865
4201966,MUNICIPIO_SC_1966,SC,42,SANTA CATARINA,Sul,2021,62.93,64.99,52.0,-2.06,10.93,NAO_ATINGIDA,True,757,30767.29,0.822
4201966,MUNICIPIO_SC_1966,SC,42,SANTA CATARINA,Sul,2022,60.95,68.11,56.0,-7.16,4.95,NAO_ATINGIDA,True,757,30767.29,0.822
4201966,MUNICIPIO_SC_1966,SC,42,SANTA CATARINA,Sul,2023,64.28,69.35,60.0,-5.07,4.28,NAO_ATINGIDA,True,757,30767.29,0.822
4201966,MUNICIPIO_SC_1966,SC,42,SANTA CATARINA,Sul,2024,66.27,71.12,65.0,-4.86,1.27,NAO_ATINGIDA,True,757,30767.29,0.822
4301967,MUNICIPIO_RS_1967,RS,43,RIO GRANDE DO SUL,Sul,2021,58.38,53.99,52.0,4.39,6.38,ATINGIDA,True,276,74696.65,0.756
4301967,MUNICIPIO_RS_1967,RS,43,RIO GRANDE DO SUL,Sul,2022,57.16,56.14,56.0,1.02,1.16,ATINGIDA,True,276,74696.65,0.756
4301967,MUNICIPIO_RS_1967,RS,43,RIO GRANDE DO SUL,Sul,2023,57.09,57.46,60.0,-0.37,-2.91,NAO_ATINGIDA,True,276,74696.65,0.756
4301967,MUNICIPIO_RS_1967,RS,43,RIO GRANDE DO SUL,Sul,2024,56.4,57.99,65.0,-1.59,-8.6,NAO_ATINGIDA,True,276,74696.65,0.756
5001968,MUNICIPIO_MS_1968,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2021,57.15,59.31,52.0,-2.16,5.15,NAO_ATINGIDA,True,1209,70981.91,0.804
5001968,MUNICIPIO_MS_1968,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2022,65.91,62.63,56.0,3.28,9.91,ATINGIDA,True,1209,70981.91,0.804
5001968,MUNICIPIO_MS_1968,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2023,72.16,65.45,60.0,6.71,12.16,ATINGIDA,True,1209,70981.91,0.804
5001968,MUNICIPIO_MS_1968,MS,50,MATO GROSSO DO SUL,Centro-Oeste,2024,77.3,65.68,65.0,11.61,12.3,ATINGIDA,True,1209,70981.91,0.804
5101969,MUNICIPIO_MT_1969,MT,51,MATO GROSSO,Centro-Oeste,2021,62.48,56.66,52.0,5.82,10.48,ATINGIDA,True,837,69380.06,0.832
5101969,MUNICIPIO_MT_1969,MT,51,MATO GROSSO,Centro-Oeste,2022,63.97,61.33,56.0,2.64,7.97,ATINGIDA,True,837,69380.06,0.832
5101969,MUNICIPIO_MT_1969,MT,51,MATO GROSSO,Centro-Oeste,2023,63.87,60.56,60.0,3.31,3.87,ATINGIDA,True,837,69380.06,0.832
5101969,MUNICIPIO_MT_1969,MT,51,MATO GROSSO,Centro-Oeste,2024,64.56,63.12,65.0,1.44,-0.44,ATINGIDA,True,837,69380.06,0.832
5201970,MUNICIPIO_GO_1970,GO,52,GOIAS,Centro-Oeste,2021,60.75,57.28,52.0,3.47,8.75,ATINGIDA,True,6714,32109.34,0.745
5201970,MUNICIPIO_GO_1970,GO,52,GOIAS,Centro-Oeste,2022,64.02,57.35,56.0,6.67,8.02,ATINGIDA,True,6714,32109.34,0.745
5201970,MUNICIPIO_GO_1970,GO,52,GOIAS,Centro-Oeste,2023,60.76,61.83,60.0,-1.07,0.76,NAO_ATINGIDA,True,6714,32109.34,0.745
5201970,MUNICIPIO_GO_1970,GO,52,GOIAS,Centro-Oeste,2024,68.68,63.87,65.0,4.82,3.68,ATINGIDA,True,6714,32109.34,0.745
5301971,MUNICIPIO_DF_1971,DF,53,DISTRITO FEDERAL,Centro-Oeste,2021,62.59,54.97,52.0,7.62,10.59,ATINGIDA,True,302,19614.21,0.764
5301971,MUNICIPIO_DF_1971,DF,53,DISTRITO FEDERAL,Centro-Oeste,2022,66.45,58.65,56.0,7.8,10.45,ATINGIDA,True,302,19614.21,0.764
5301971,MUNICIPIO_DF_1971,DF,53,DISTRITO FEDERAL,Centro-Oeste,2023,68.5,58.11,60.0,10.39,8.5,ATINGIDA,True,302,19614.21,0.764
5301971,MUNICIPIO_DF_1971,DF,53,DISTRITO FEDERAL,Centro-Oeste,2024,71.56,62.21,65.0,9.35,6.56,ATINGIDA,True,302,19614.21,0.764
1101972,MUNICIPIO_RO_1972,RO,11,RONDONIA,Norte,2021,64.58,62.85,52.0,1.72,12.58,ATINGIDA,True,118,84268.11,0.778
1101972,MUNICIPIO_RO_1972,RO,11,RONDONIA,Norte,2022,73.43,61.46,56.0,11.97,17.43,ATINGIDA,True,118,84268.11,0.778
1101972,MUNICIPIO_RO_1972,RO,11,RONDONIA,Norte,2023,71.88,64.83,60.0,7.05,11.88,ATINGIDA,True,118,84268.11,0.778
1101972,MUNICIPIO_RO_1972,RO,11,RONDONIA,Norte,2024,73.89,68.56,65.0,5.33,8.89,ATINGIDA,True,118,84268.11,0.778
1201973,MUNICIPIO_AC_1973,AC,12,ACRE,Norte,2021,51.7,48.46,52.0,3.24,-0.3,ATINGIDA,True,5380,37633.87,0.778
1201973,MUNICIPIO_AC_1973,AC,12,ACRE,Norte,2022,50.67,50.98,56.0,-0.31,-5.33,NAO_ATINGIDA,True,5380,37633.87,0.778
1201973,MUNICIPIO_AC_1973,AC,12,ACRE,Norte,2023,49.24,56.69,60.0,-7.45,-10.76,NAO_ATINGIDA,False,5380,37633.87,0.778
1201973,MUNICIPIO_AC_1973,AC,12,ACRE,Norte,2024,50.44,54.55,65.0,-4.11,-14.56,NAO_ATINGIDA,True,5380,37633.87,0.778
1301974,MUNICIPIO_AM_1974,AM,13,AMAZONAS,Norte,2021,69.69,66.74,52.0,2.96,17.69,ATINGIDA,True,1174,80876.62,0.842
1301974,MUNICIPIO_AM_1974,AM,13,AMAZONAS,Norte,2022,67.3,71.54,56.0,-4.24,11.3,NAO_ATINGIDA,True,1174,80876.62,0.842
1301974,MUNICIPIO_AM_1974,AM,13,AMAZONAS,Norte,2023,64.76,74.43,60.0,-9.67,4.76,NAO_ATINGIDA,True,1174,80876.62,0.842
1301974,MUNICIPIO_AM_1974,AM,13,AMAZONAS,Norte,2024,67.37,72.63,65.0,-5.25,2.37,NAO_ATINGIDA,True,1174,80876.62,0.842
1401975,MUNICIPIO_RR_1975,RR,14,RORAIMA,Norte,2021,73.23,68.59,52.0,4.64,21.23,ATINGIDA,True,1441,14211.56,0.828
1401975,MUNICIPIO_RR_1975,RR,14,RORAIMA,Norte,2022,71.88,71.74,56.0,0.14,15.88,ATINGIDA,True,1441,14211.56,0.828
1401975,MUNICIPIO_RR_1975,RR,14,RORAIMA,Norte,2023,77.98,75.08,60.0,2.89,17.98,ATINGIDA,True,1441,14211.56,0.828
1401975,MUNICIPIO_RR_1975,RR,14,RORAIMA,Norte,2024,75.4,75.15,65.0,0.25,10.4,ATINGIDA,True,1441,14211.56,0.828
1501976,MUNICIPIO_PA_1976,PA,15,PARA,Norte,2021,49.45,52.46,52.0,-3.0,-2.55,NAO_ATINGIDA,False,2511,48002.31,0.771
1501976,MUNICIPIO_PA_1976,PA,15,PARA,Norte,2022,49.38,50.07,56.0,-0.69,-6.62,NAO_ATINGIDA,False,2511,48002.31,0.771
1501976,MUNICIPIO_PA_1976,PA,15,PARA,Norte,2023,49.57,54.26,60.0,-4.68,-10.43,NAO_ATINGIDA,False,2511,48002.31,0.771
1501976,MUNICIPIO_PA_1976,PA,15,PARA,Norte,2024,50.45,55.35,65.0,-4.89,-14.55,NAO_ATINGIDA,True,2511,48002.31,0.771
1601977,MUNICIPIO_AP_1977,AP,16,AMAPA,Norte,2021,60.85,57.15,52.0,3.71,8.85,ATINGIDA,True,264,67193.79,0.77
1601977,MUNICIPIO_AP_1977,AP,16,AMAPA,Norte,2022,65.96,60.84,56.0,5.12,9.96,ATINGIDA,True,264,67193.79,0.77
1601977,MUNICIPIO_AP_1977,AP,16,AMAPA,Norte,2023,68.96,60.71,60.0,8.25,8.96,ATINGIDA,True,264,67193.79,0.77
1601977,MUNICIPIO_AP_1977,AP,16,AMAPA,Norte,2024,74.76,61.52,65.0,13.25,9.76,ATINGIDA,True,264,67193.79,0.77
1701978,MUNICIPIO_TO_1978,TO,17,TOCANTINS,Norte,2021,74.29,69.03,52.0,5.26,22.29,ATINGIDA,True,1428,80278.59,0.831
1701978,MUNICIPIO_TO_1978,TO,17,TOCANTINS,Norte,2022,76.78,70.08,56.0,6.7,20.78,ATINGIDA,True,1428,80278.59,0.831
1701978,MUNICIPIO_TO_1978,TO,17,TOCANTINS,Norte,2023,81.91,71.33,60.0,10.58,21.91,ATINGIDA,True,1428,80278.59,0.831
1701978,MUNICIPIO_TO_1978,TO,17,TOCANTINS,Norte,2024,84.38,76.07,65.0,8.31,19.38,ATINGIDA,True,1428,80278.59,0.831
2101979,MUNICIPIO_MA_1979,MA,21,MARANHAO,Nordeste,2021,64.72,65.39,52.0,-0.67,12.72,NAO_ATINGIDA,True,6192,61996.46,0.859
2101979,MUNICIPIO_MA_1979,MA,21,MARANHAO,Nordeste,2022,64.72,64.38,56.0,0.33,8.72,ATINGIDA,True,6192,61996.46,0.859
2101979,MUNICIPIO_MA_1979,MA,21,MARANHAO,Nordeste,2023,70.51,67.49,60.0,3.02,10.51,ATINGIDA,True,6192,61996.46,0.859
